loan_amnt,int_rate,purpose,grade,annual_inc,revol_util,emp_length,dti,delinq_2yrs,home_ownership,is_late
14000,0.0721,credit_card,A,62000.0,0.20600000000000002,10+ years,26.6,1,MORTGAGE,0
7200,0.1155,credit_card,B,40000.0,0.29100000000000004,10+ years,38.49,0,MORTGAGE,0
4500,0.1273,debt_consolidation,B,50000.0,0.303,5 years,27.12,0,MORTGAGE,0
3000,0.1356,debt_consolidation,C,38000.0,0.6579999999999999,5 years,16.27,0,RENT,0
6000,0.0667,debt_consolidation,A,55000.0,0.11900000000000001,4 years,30.15,0,RENT,0
20000,0.19920000000000002,debt_consolidation,D,55370.0,0.14300000000000002,,25.79,0,OWN,0
25000,0.0611,debt_consolidation,A,160000.0,0.19,3 years,8.17,0,MORTGAGE,0
4800,0.1273,debt_consolidation,B,35000.0,0.71,1 year,19.92,1,RENT,1
7000,0.1008,debt_consolidation,B,35000.0,0.218,7 years,8.85,0,RENT,0
26000,0.0667,credit_card,A,120000.0,0.348,7 years,25.18,0,MORTGAGE,0
38400,0.0784,credit_card,A,101000.0,0.722,10+ years,22.93,0,MORTGAGE,0
20000,0.0667,debt_consolidation,A,140000.0,0.5770000000000001,3 years,14.26,0,RENT,0
5000,0.19920000000000002,debt_consolidation,D,30732.0,0.5379999999999999,10+ years,19.6,1,MORTGAGE,0
3600,0.1273,vacation,B,60000.0,0.8109999999999999,10+ years,5.16,1,MORTGAGE,0
14000,0.1008,debt_consolidation,B,65000.0,0.439,3 years,9.07,1,RENT,0
16500,0.0611,debt_consolidation,A,200000.0,0.478,5 years,11.34,0,MORTGAGE,0
15000,0.2089,debt_consolidation,D,84000.0,0.647,10+ years,22.94,0,MORTGAGE,0
8400,0.2089,home_improvement,D,155000.0,0.289,10+ years,6.57,1,OWN,0
25000,0.1047,debt_consolidation,B,54000.0,0.32899999999999996,3 years,11.0,0,RENT,0
4000,0.0784,debt_consolidation,A,104000.0,0.5710000000000001,10+ years,17.96,0,MORTGAGE,0
2000,0.2534,debt_consolidation,E,42000.0,0.562,10+ years,23.11,0,OWN,0
3000,0.16140000000000002,debt_consolidation,C,28800.0,0.174,4 years,4.21,0,RENT,0
19000,0.1797,debt_consolidation,D,60000.0,0.561,< 1 year,17.76,1,MORTGAGE,0
10000,0.1008,debt_consolidation,B,46336.0,0.98,,24.42,0,OWN,0
22000,0.16140000000000002,credit_card,C,65000.0,0.86,10+ years,28.34,1,MORTGAGE,0
13000,0.1047,credit_card,B,36000.0,0.846,3 years,24.3,0,RENT,0
16000,0.1447,credit_card,C,63683.0,0.292,10+ years,20.11,1,MORTGAGE,0
28825,0.1502,debt_consolidation,C,60000.0,0.525,10+ years,29.4,0,MORTGAGE,0
12000,0.08460000000000001,other,A,60000.0,0.332,7 years,7.24,0,RENT,0
12250,0.2437,debt_consolidation,E,55000.0,0.89,5 years,23.7,0,OWN,0
17000,0.1047,debt_consolidation,B,31000.0,0.6629999999999999,2 years,23.38,0,RENT,0
15000,0.2089,debt_consolidation,D,65000.0,0.504,2 years,18.98,0,RENT,0
15000,0.16140000000000002,credit_card,C,120000.0,0.747,< 1 year,18.61,0,RENT,0
5900,0.1691,debt_consolidation,C,65501.0,0.52,10+ years,25.72,0,OWN,0
5000,0.1155,debt_consolidation,B,12000.0,0.424,,16.4,0,RENT,0
13500,0.0667,debt_consolidation,A,56840.0,0.193,3 years,28.72,0,MORTGAGE,0
16000,0.1273,credit_card,B,60000.0,0.826,6 years,16.74,1,RENT,0
20000,0.1502,debt_consolidation,C,68000.0,0.672,7 years,8.58,0,MORTGAGE,0
15000,0.3017,other,F,58000.0,0.552,10+ years,26.19,1,MORTGAGE,0
10000,0.1106,debt_consolidation,B,75000.0,0.595,10+ years,11.52,0,MORTGAGE,0
6000,0.2437,debt_consolidation,E,82000.0,0.772,7 years,19.32,0,MORTGAGE,0
35000,0.1273,debt_consolidation,B,67200.0,0.142,10+ years,13.98,0,RENT,0
7000,0.1155,debt_consolidation,B,50000.0,0.358,4 years,9.36,0,RENT,0
18000,0.0611,debt_consolidation,A,70000.0,0.42200000000000004,7 years,10.65,0,RENT,0
20000,0.0611,credit_card,A,150000.0,0.171,6 years,8.87,0,MORTGAGE,0
12000,0.1502,debt_consolidation,C,110000.0,0.777,10+ years,19.56,0,MORTGAGE,0
9600,0.0784,other,A,40000.0,0.0,10+ years,13.2,0,MORTGAGE,0
32000,0.1273,debt_consolidation,B,51000.0,0.505,2 years,26.35,0,RENT,0
8000,0.0784,debt_consolidation,A,27000.0,0.2,10+ years,27.42,0,MORTGAGE,0
6000,0.1797,debt_consolidation,D,30000.0,0.46299999999999997,< 1 year,26.12,0,ANY,0
24000,0.0611,debt_consolidation,A,89185.0,0.484,10+ years,19.11,0,RENT,0
16000,0.1549,home_improvement,C,33000.0,0.16399999999999998,10+ years,8.62,0,OWN,0
10000,0.1502,debt_consolidation,C,50000.0,0.18600000000000003,5 years,18.72,0,RENT,1
16000,0.1502,debt_consolidation,C,50000.0,0.6890000000000001,6 years,20.36,0,RENT,0
20000,0.1894,debt_consolidation,D,50000.0,0.57,1 year,25.35,0,MORTGAGE,0
10525,0.0721,debt_consolidation,A,47800.0,0.313,4 years,30.43,0,MORTGAGE,0
5000,0.08460000000000001,debt_consolidation,A,50000.0,0.11199999999999999,10+ years,9.19,0,RENT,0
10000,0.1155,debt_consolidation,B,30000.0,0.544,5 years,18.04,0,RENT,0
10000,0.1105,debt_consolidation,B,86000.0,0.578,10+ years,20.75,0,OWN,0
28000,0.08460000000000001,credit_card,A,110000.0,0.293,3 years,2.43,0,RENT,0
10000,0.2089,other,D,130000.0,0.8059999999999999,10+ years,3.28,0,MORTGAGE,0
12500,0.1155,debt_consolidation,B,85000.0,0.8240000000000001,3 years,11.48,0,RENT,0
4500,0.0611,home_improvement,A,70000.0,0.018000000000000002,10+ years,21.64,0,OWN,0
20000,0.1797,credit_card,D,60000.0,0.593,2 years,35.8,0,RENT,0
10000,0.0721,debt_consolidation,A,45000.0,0.061,10+ years,11.17,0,MORTGAGE,0
12000,0.1691,debt_consolidation,C,72000.0,0.8240000000000001,5 years,28.93,0,RENT,0
11000,0.1008,credit_card,B,50000.0,0.365,6 years,17.71,0,MORTGAGE,0
1000,0.1008,debt_consolidation,B,30000.0,0.127,4 years,13.72,0,RENT,0
3200,0.1047,credit_card,B,57000.0,0.268,3 years,8.08,0,MORTGAGE,0
3300,0.1007,other,B,22000.0,0.425,3 years,2.73,0,RENT,0
18000,0.0667,credit_card,A,70000.0,0.654,< 1 year,18.65,0,RENT,0
12000,0.1155,credit_card,B,37000.0,0.369,< 1 year,8.21,0,RENT,0
4800,0.2089,debt_consolidation,D,65000.0,0.991,5 years,25.57,0,RENT,0
9000,0.1008,credit_card,B,37000.0,0.213,2 years,27.15,0,RENT,0
16000,0.0721,credit_card,A,155000.0,0.073,1 year,19.87,0,MORTGAGE,0
25000,0.1797,debt_consolidation,D,65000.0,0.845,1 year,35.88,0,RENT,0
3500,0.1008,credit_card,B,35000.0,0.223,1 year,17.52,0,RENT,0
20000,0.0721,debt_consolidation,A,148000.0,0.445,5 years,9.98,0,RENT,0
2200,0.1502,vacation,C,28000.0,0.087,7 years,11.36,0,OWN,0
10000,0.2235,vacation,D,165000.0,0.27399999999999997,10+ years,15.9,2,MORTGAGE,0
5000,0.1691,home_improvement,C,92000.0,0.499,10+ years,18.21,0,MORTGAGE,0
30000,0.0721,debt_consolidation,A,60000.0,0.008,< 1 year,13.12,0,RENT,0
25000,0.1356,credit_card,C,60000.0,0.514,4 years,22.88,0,MORTGAGE,0
12000,0.1106,credit_card,B,87000.0,0.691,3 years,21.72,0,RENT,0
40000,0.0611,debt_consolidation,A,289000.0,0.21899999999999997,9 years,2.9,0,MORTGAGE,0
25000,0.0746,debt_consolidation,A,220000.0,0.33,6 years,12.53,2,MORTGAGE,0
5000,0.0721,medical,A,35000.0,0.8,,17.18,0,MORTGAGE,0
28000,0.1447,debt_consolidation,C,54000.0,0.37200000000000005,4 years,24.04,0,RENT,0
15600,0.08460000000000001,credit_card,A,144000.0,0.5329999999999999,3 years,12.85,0,MORTGAGE,0
18000,0.0667,credit_card,A,100000.0,0.8109999999999999,5 years,17.32,0,RENT,0
8000,0.1502,moving,C,106721.0,0.532,10+ years,21.38,0,RENT,0
10000,0.16140000000000002,other,C,70000.0,0.115,10+ years,13.56,0,MORTGAGE,0
12000,0.0784,home_improvement,A,110000.0,0.09,10+ years,17.52,0,MORTGAGE,0
33600,0.1447,credit_card,C,225000.0,0.5670000000000001,< 1 year,13.1,2,RENT,0
7000,0.0958,debt_consolidation,B,75000.0,0.6629999999999999,3 years,2.46,0,MORTGAGE,0
6400,0.1797,home_improvement,D,132000.0,0.794,10+ years,29.88,0,MORTGAGE,0
9000,0.0611,home_improvement,A,200000.0,0.21600000000000003,10+ years,8.53,0,MORTGAGE,0
15000,0.1356,other,C,132000.0,0.95,1 year,20.91,0,MORTGAGE,0
6000,0.0611,debt_consolidation,A,75000.0,0.075,6 years,16.66,0,MORTGAGE,0
14000,0.1447,debt_consolidation,C,67500.0,0.298,2 years,24.44,0,RENT,0
8400,0.0611,credit_card,A,14400.0,0.522,,11.75,0,OWN,0
16000,0.1155,debt_consolidation,B,35000.0,0.541,< 1 year,27.19,0,RENT,0
6500,0.1273,debt_consolidation,B,45000.0,0.315,4 years,16.75,0,OWN,0
4500,0.2437,home_improvement,E,72500.0,0.42100000000000004,1 year,24.73,4,MORTGAGE,0
8500,0.1047,debt_consolidation,B,37440.0,0.441,< 1 year,23.3,0,RENT,0
5000,0.1047,debt_consolidation,B,51644.0,0.066,,1.81,0,MORTGAGE,0
25000,0.1797,debt_consolidation,D,130000.0,0.409,10+ years,21.24,0,MORTGAGE,0
8000,0.1797,debt_consolidation,D,45000.0,0.812,3 years,20.51,0,RENT,0
8000,0.1008,credit_card,B,30000.0,0.679,< 1 year,32.16,0,RENT,0
5000,0.1356,debt_consolidation,C,35000.0,0.379,1 year,17.87,0,RENT,1
8000,0.1106,credit_card,B,40000.0,0.375,3 years,12.36,0,OWN,0
20000,0.1356,credit_card,C,122230.0,0.222,8 years,24.72,1,MORTGAGE,0
25000,0.0667,credit_card,A,95000.0,0.40700000000000003,10+ years,23.0,0,MORTGAGE,0
25500,0.0784,debt_consolidation,A,120000.0,0.308,,12.73,0,OWN,0
15600,0.08460000000000001,credit_card,A,110000.0,0.27,8 years,14.79,1,MORTGAGE,0
35000,0.2089,debt_consolidation,D,95000.0,0.7979999999999999,2 years,30.9,0,MORTGAGE,0
9425,0.2437,other,E,55000.0,0.474,3 years,25.4,0,MORTGAGE,0
26550,0.1008,debt_consolidation,B,106000.0,0.037000000000000005,6 years,25.11,0,RENT,0
40000,0.08460000000000001,home_improvement,A,125000.0,0.406,10+ years,20.66,0,MORTGAGE,0
15000,0.08460000000000001,credit_card,A,63000.0,0.509,9 years,24.61,0,RENT,0
30000,0.1447,debt_consolidation,C,118000.0,0.732,9 years,25.26,0,MORTGAGE,0
7500,0.1008,home_improvement,B,80000.0,0.773,10+ years,21.99,0,MORTGAGE,0
20000,0.16140000000000002,debt_consolidation,C,75000.0,0.539,1 year,32.03,0,MORTGAGE,1
7200,0.1273,home_improvement,B,128000.0,0.698,5 years,30.12,0,MORTGAGE,0
20575,0.2631,debt_consolidation,E,160000.0,0.9940000000000001,2 years,30.23,0,MORTGAGE,0
15000,0.16140000000000002,credit_card,C,70000.0,0.713,10+ years,22.41,1,MORTGAGE,0
14000,0.1356,debt_consolidation,C,75000.0,0.925,2 years,21.06,0,MORTGAGE,0
18000,0.1447,credit_card,C,70000.0,0.899,5 years,35.45,0,OWN,0
18000,0.1106,debt_consolidation,B,58000.0,0.511,< 1 year,18.6,0,ANY,0
25000,0.21850000000000003,other,D,120000.0,0.565,6 years,9.83,0,MORTGAGE,0
30000,0.1273,moving,B,155000.0,0.57,1 year,17.15,0,RENT,0
6000,0.1273,debt_consolidation,B,64000.0,0.503,10+ years,19.61,0,MORTGAGE,0
20000,0.0721,debt_consolidation,A,110000.0,0.35200000000000004,10+ years,19.76,1,RENT,0
9600,0.1008,credit_card,B,50000.0,0.21,10+ years,7.95,0,MORTGAGE,0
6500,0.1273,credit_card,B,35000.0,0.16699999999999998,10+ years,24.21,1,MORTGAGE,0
7000,0.1356,credit_card,C,28000.0,0.7340000000000001,1 year,8.14,0,RENT,0
4000,0.0667,debt_consolidation,A,31000.0,0.319,< 1 year,4.99,0,RENT,0
29000,0.0611,credit_card,A,97500.0,0.805,4 years,10.98,0,MORTGAGE,0
15000,0.19920000000000002,debt_consolidation,D,72000.0,0.267,3 years,25.92,0,MORTGAGE,0
8000,0.0721,debt_consolidation,A,50000.0,0.395,10+ years,20.62,0,MORTGAGE,0
6500,0.0611,debt_consolidation,A,105000.0,0.113,2 years,7.35,0,MORTGAGE,0
10000,0.1797,credit_card,D,41000.0,0.504,,24.82,0,MORTGAGE,0
32000,0.1047,debt_consolidation,B,72000.0,0.0,,13.12,0,RENT,0
25000,0.1155,debt_consolidation,B,85000.0,0.597,9 years,27.73,0,MORTGAGE,0
30000,0.1797,debt_consolidation,D,68000.0,0.595,1 year,6.07,0,RENT,0
30000,0.16140000000000002,small_business,C,60000.0,0.198,< 1 year,2.22,0,RENT,0
12000,0.1056,debt_consolidation,B,85000.0,0.43,2 years,24.74,0,OWN,0
30000,0.1356,debt_consolidation,C,130000.0,0.7709999999999999,< 1 year,17.34,1,MORTGAGE,0
15000,0.1155,debt_consolidation,B,50000.0,0.11900000000000001,5 years,15.94,0,RENT,0
16000,0.1691,car,C,60000.0,0.033,6 years,15.1,0,RENT,0
32400,0.1691,home_improvement,C,400000.0,0.271,5 years,4.27,0,OWN,0
25000,0.1797,credit_card,D,77000.0,0.409,2 years,34.94,0,RENT,0
6000,0.1356,debt_consolidation,C,58000.0,0.8290000000000001,10+ years,18.89,0,MORTGAGE,0
10000,0.0958,credit_card,B,63000.0,0.517,10+ years,7.02,1,MORTGAGE,0
28000,0.0721,debt_consolidation,A,130000.0,0.198,10+ years,23.74,0,RENT,0
28000,0.08460000000000001,credit_card,A,65000.0,0.324,4 years,21.42,0,RENT,0
13500,0.0667,debt_consolidation,A,98600.0,0.057999999999999996,7 years,18.47,0,MORTGAGE,0
28000,0.19920000000000002,debt_consolidation,D,66000.0,0.111,4 years,20.84,0,RENT,0
25000,0.0611,debt_consolidation,A,125000.0,0.606,4 years,18.13,0,MORTGAGE,0
10000,0.1356,debt_consolidation,C,95000.0,0.46399999999999997,10+ years,5.62,0,MORTGAGE,0
5000,0.1155,home_improvement,B,43900.0,0.759,,29.83,0,MORTGAGE,0
4000,0.0667,debt_consolidation,A,35000.0,0.141,5 years,27.98,0,OWN,0
25000,0.1452,other,C,56000.0,0.499,2 years,13.25,0,MORTGAGE,0
8000,0.08460000000000001,credit_card,A,35000.0,0.243,< 1 year,22.46,0,RENT,0
15000,0.08460000000000001,credit_card,A,76414.0,0.53,,28.77,0,MORTGAGE,0
10000,0.0667,credit_card,A,34000.0,0.22699999999999998,2 years,9.39,0,RENT,0
10000,0.1213,credit_card,B,55000.0,0.32,3 years,13.88,1,MORTGAGE,0
10000,0.0611,debt_consolidation,A,130000.0,0.586,< 1 year,9.41,0,RENT,0
10000,0.0611,credit_card,A,56000.0,0.25,4 years,21.5,0,OWN,0
28000,0.19920000000000002,debt_consolidation,D,86000.0,0.473,2 years,19.24,0,MORTGAGE,0
16000,0.0667,home_improvement,A,60000.0,0.10400000000000001,3 years,23.96,0,MORTGAGE,0
10000,0.1106,credit_card,B,59000.0,0.769,5 years,11.66,1,MORTGAGE,0
10400,0.2089,debt_consolidation,D,81000.0,0.748,2 years,25.11,0,MORTGAGE,0
5000,0.0784,debt_consolidation,A,72000.0,0.16699999999999998,2 years,11.8,0,RENT,0
8000,0.0611,credit_card,A,56176.0,0.452,2 years,6.54,0,OWN,0
21000,0.1797,other,D,65000.0,0.44,10+ years,32.03,0,MORTGAGE,0
16000,0.1502,debt_consolidation,C,45000.0,0.36200000000000004,6 years,24.31,0,RENT,0
10000,0.1047,debt_consolidation,B,90000.0,0.53,10+ years,10.25,0,MORTGAGE,0
21300,0.3017,debt_consolidation,F,124900.0,0.9329999999999999,2 years,10.5,0,MORTGAGE,0
30000,0.1056,credit_card,B,100000.0,0.7979999999999999,2 years,18.32,0,MORTGAGE,0
35000,0.1273,debt_consolidation,B,126218.0,0.507,3 years,17.87,0,MORTGAGE,0
26000,0.1106,debt_consolidation,B,85000.0,0.49,2 years,19.26,0,MORTGAGE,0
2500,0.1273,other,B,40000.0,0.321,10+ years,26.01,0,MORTGAGE,0
17000,0.1047,credit_card,B,52000.0,0.094,6 years,21.18,0,RENT,0
20000,0.1691,credit_card,C,68000.0,0.469,10+ years,34.17,0,MORTGAGE,0
29400,0.1008,credit_card,B,90000.0,0.382,4 years,10.07,0,MORTGAGE,0
10000,0.1691,credit_card,C,66000.0,0.382,3 years,22.29,0,RENT,0
20000,0.1273,credit_card,B,70000.0,0.7440000000000001,4 years,24.17,0,RENT,0
4500,0.0611,credit_card,A,50000.0,0.441,2 years,26.57,0,RENT,0
25000,0.0667,debt_consolidation,A,45000.0,0.085,,12.67,0,MORTGAGE,0
20000,0.1691,debt_consolidation,C,125000.0,0.41700000000000004,10+ years,18.53,1,RENT,0
14000,0.0784,major_purchase,A,36000.0,0.28800000000000003,9 years,22.4,0,MORTGAGE,0
10000,0.2631,debt_consolidation,E,54618.96,0.456,,33.11,1,MORTGAGE,0
13000,0.0667,debt_consolidation,A,85400.0,0.242,4 years,19.65,0,MORTGAGE,0
22450,0.1155,credit_card,B,81000.0,0.49200000000000005,< 1 year,35.47,0,MORTGAGE,0
12000,0.19920000000000002,credit_card,D,75000.0,0.613,10+ years,6.67,0,RENT,0
6000,0.0721,credit_card,A,73000.0,0.451,10+ years,9.75,0,MORTGAGE,0
36000,0.1008,credit_card,B,75000.0,0.46799999999999997,6 years,9.7,0,RENT,0
40000,0.0611,debt_consolidation,A,115000.0,0.695,7 years,20.95,0,MORTGAGE,0
11000,0.1008,credit_card,B,60000.0,0.5489999999999999,10+ years,29.62,0,MORTGAGE,0
20000,0.1155,debt_consolidation,B,124000.0,0.6829999999999999,10+ years,16.82,0,MORTGAGE,0
7500,0.0784,home_improvement,A,45000.0,0.235,2 years,13.97,0,RENT,0
10000,0.1106,debt_consolidation,B,60000.0,0.622,10+ years,30.88,0,OWN,0
3200,0.0611,vacation,A,87000.0,0.059000000000000004,10+ years,8.86,0,MORTGAGE,0
22000,0.1273,debt_consolidation,B,125000.0,0.465,3 years,5.05,0,RENT,0
20000,0.1447,credit_card,C,200000.0,0.968,10+ years,19.67,0,OWN,0
11000,0.1008,debt_consolidation,B,43500.0,0.371,2 years,20.94,0,RENT,0
30000,0.1155,debt_consolidation,B,35000.0,0.371,10+ years,21.4,0,MORTGAGE,0
10000,0.1008,debt_consolidation,B,42000.0,0.242,2 years,15.26,0,OWN,0
28000,0.0611,debt_consolidation,A,80000.0,0.028999999999999998,10+ years,1.2,0,RENT,0
12000,0.0784,credit_card,A,109036.0,0.35100000000000003,4 years,28.44,0,MORTGAGE,1
12000,0.1691,debt_consolidation,C,58000.0,0.158,10+ years,12.93,0,MORTGAGE,0
40000,0.0611,credit_card,A,162500.0,0.489,6 years,23.45,1,MORTGAGE,0
15000,0.1273,credit_card,B,65000.0,0.205,5 years,7.0,0,RENT,0
10000,0.0611,credit_card,A,103000.0,0.298,10+ years,10.66,0,MORTGAGE,0
16000,0.0667,credit_card,A,250000.0,0.303,3 years,4.85,1,RENT,0
24000,0.1047,other,B,57000.0,0.38,10+ years,25.09,0,MORTGAGE,0
30000,0.2235,debt_consolidation,D,55000.0,0.368,4 years,17.02,0,RENT,0
40000,0.1502,debt_consolidation,C,98000.0,0.223,7 years,30.12,0,RENT,0
25200,0.0611,credit_card,A,90000.0,0.285,< 1 year,13.35,0,RENT,0
1000,0.2969,medical,F,22000.0,0.278,1 year,39.33,0,RENT,0
40000,0.1356,debt_consolidation,C,60000.0,0.6,10+ years,27.66,0,MORTGAGE,0
5000,0.0721,debt_consolidation,A,100000.0,0.179,< 1 year,18.05,0,MORTGAGE,0
35000,0.1106,debt_consolidation,B,82000.0,0.5479999999999999,< 1 year,24.26,0,MORTGAGE,0
33000,0.08460000000000001,debt_consolidation,A,114800.0,0.43200000000000005,10+ years,21.52,0,MORTGAGE,0
16000,0.0784,credit_card,A,60000.0,0.293,10+ years,36.22,0,RENT,0
23000,0.1691,credit_card,C,80000.0,0.381,10+ years,26.97,0,OWN,0
20000,0.1447,debt_consolidation,C,155000.0,0.795,2 years,18.63,0,MORTGAGE,0
29925,0.16140000000000002,debt_consolidation,C,90000.0,0.146,10+ years,18.79,0,MORTGAGE,0
21000,0.1008,debt_consolidation,B,43000.0,0.172,1 year,16.41,0,RENT,0
16000,0.1797,car,D,42000.0,0.008,1 year,27.29,1,RENT,0
10000,0.1047,debt_consolidation,B,45000.0,0.636,1 year,9.92,0,RENT,0
5000,0.0611,debt_consolidation,A,18000.0,0.20199999999999999,,3.8,0,RENT,0
8000,0.1356,debt_consolidation,C,90000.0,0.48700000000000004,10+ years,8.28,0,MORTGAGE,0
7000,0.1008,debt_consolidation,B,122000.0,0.322,3 years,8.41,0,RENT,0
9350,0.1155,debt_consolidation,B,25000.0,0.353,5 years,24.53,0,RENT,0
21000,0.1894,debt_consolidation,D,70000.0,0.46399999999999997,2 years,24.93,0,MORTGAGE,0
15000,0.0611,credit_card,A,40000.0,0.598,< 1 year,11.94,0,RENT,0
2000,0.1106,credit_card,B,207000.0,0.624,3 years,11.68,1,RENT,0
8500,0.1273,major_purchase,B,80000.0,0.43200000000000005,5 years,10.94,0,RENT,0
10500,0.1273,debt_consolidation,B,42000.0,0.39899999999999997,< 1 year,20.89,0,RENT,0
16800,0.1452,debt_consolidation,C,67000.0,0.408,1 year,24.13,0,MORTGAGE,0
16000,0.1273,debt_consolidation,B,65000.0,0.266,1 year,20.59,0,RENT,0
10000,0.1447,credit_card,C,65000.0,0.297,2 years,5.58,0,RENT,0
4800,0.1356,vacation,C,77400.0,0.21600000000000003,,30.87,0,MORTGAGE,0
27000,0.0784,debt_consolidation,A,100000.0,0.624,10+ years,15.19,0,MORTGAGE,0
24000,0.1273,home_improvement,B,40000.0,0.321,10+ years,21.36,0,MORTGAGE,0
40000,0.0611,debt_consolidation,A,105000.0,0.409,8 years,11.51,0,MORTGAGE,0
12125,0.1894,debt_consolidation,D,57600.0,0.54,2 years,23.63,1,MORTGAGE,0
10000,0.1047,debt_consolidation,B,110000.0,0.33,10+ years,14.25,0,MORTGAGE,0
25000,0.1502,credit_card,C,50000.0,0.605,2 years,19.92,0,OWN,0
10000,0.1356,credit_card,C,40000.0,0.496,2 years,22.08,0,RENT,0
15000,0.2727,debt_consolidation,E,29388.0,0.6779999999999999,,25.93,0,RENT,0
13000,0.1155,debt_consolidation,B,60000.0,0.23,3 years,26.16,0,MORTGAGE,0
5000,0.2089,debt_consolidation,D,49000.0,0.26899999999999996,2 years,36.15,3,RENT,0
3500,0.1447,debt_consolidation,C,20300.0,0.013000000000000001,,33.35,0,MORTGAGE,0
30000,0.1273,debt_consolidation,B,80000.0,0.38299999999999995,,22.61,0,OWN,0
10000,0.2437,debt_consolidation,E,32000.0,0.495,2 years,35.11,0,RENT,0
30000,0.16140000000000002,other,C,67000.0,0.205,10+ years,2.15,0,RENT,0
13925,0.1008,debt_consolidation,B,53000.0,0.261,< 1 year,27.17,0,MORTGAGE,0
30000,0.2872,home_improvement,F,115000.0,0.41100000000000003,10+ years,12.53,0,MORTGAGE,0
6000,0.1797,debt_consolidation,D,56000.0,0.626,10+ years,16.48,1,MORTGAGE,0
27000,0.08460000000000001,credit_card,A,110000.0,0.40700000000000003,< 1 year,18.84,0,MORTGAGE,0
9600,0.16140000000000002,debt_consolidation,C,165000.0,0.098,2 years,10.88,5,MORTGAGE,0
16000,0.1894,debt_consolidation,D,102720.0,0.841,10+ years,33.22,0,MORTGAGE,0
14875,0.1106,credit_card,B,50000.0,0.732,,38.36,0,OWN,0
6500,0.1047,credit_card,B,42000.0,0.146,1 year,9.6,0,MORTGAGE,0
12000,0.0721,debt_consolidation,A,120000.0,0.5589999999999999,10+ years,13.8,0,OWN,0
27450,0.1155,home_improvement,B,55000.0,0.179,10+ years,31.88,0,OWN,0
20000,0.0721,debt_consolidation,A,85000.0,0.601,10+ years,5.02,0,RENT,0
35000,0.1691,debt_consolidation,C,300000.0,0.83,4 years,21.02,0,MORTGAGE,0
17600,0.16140000000000002,debt_consolidation,C,55000.0,0.7859999999999999,1 year,32.42,0,RENT,0
20000,0.1155,home_improvement,B,40000.0,0.098,4 years,9.42,0,MORTGAGE,0
11750,0.08460000000000001,debt_consolidation,A,75000.0,0.306,2 years,25.06,0,MORTGAGE,0
20000,0.1106,credit_card,B,85000.0,0.654,< 1 year,39.62,0,MORTGAGE,0
20000,0.1106,debt_consolidation,B,69576.0,0.838,10+ years,21.84,0,RENT,0
15000,0.16140000000000002,debt_consolidation,C,80000.0,0.7829999999999999,3 years,9.63,1,MORTGAGE,0
20000,0.1047,debt_consolidation,B,54000.0,0.8,5 years,20.64,1,RENT,0
25000,0.1273,debt_consolidation,B,116000.0,0.71,10+ years,15.52,0,RENT,0
10000,0.16140000000000002,debt_consolidation,C,50000.0,0.5539999999999999,,20.55,0,OWN,0
10000,0.1106,debt_consolidation,B,40000.0,0.527,10+ years,28.26,0,ANY,0
28000,0.1356,credit_card,C,135000.0,0.5770000000000001,10+ years,30.61,0,MORTGAGE,0
10000,0.2089,credit_card,D,43000.0,0.46399999999999997,3 years,15.77,0,RENT,0
14400,0.08460000000000001,debt_consolidation,A,85000.0,0.469,< 1 year,5.27,0,RENT,0
20000,0.2089,debt_consolidation,D,90000.0,0.254,10+ years,7.09,0,MORTGAGE,0
40000,0.1047,debt_consolidation,B,300000.0,0.006999999999999999,7 years,3.02,0,OWN,0
8500,0.0721,credit_card,A,40000.0,0.096,,7.95,0,OWN,0
10650,0.1155,debt_consolidation,B,35000.0,0.146,4 years,19.86,2,MORTGAGE,0
40000,0.1155,debt_consolidation,B,130000.0,0.66,5 years,32.1,0,MORTGAGE,0
5000,0.1691,debt_consolidation,C,30000.0,0.7,5 years,13.28,0,RENT,0
32000,0.1502,debt_consolidation,C,60000.0,0.261,3 years,28.72,1,RENT,0
14000,0.1155,debt_consolidation,B,50000.0,0.331,4 years,29.45,0,RENT,0
10000,0.0784,debt_consolidation,A,90000.0,0.293,10+ years,19.53,0,MORTGAGE,0
4000,0.0667,other,A,75000.0,0.11199999999999999,10+ years,16.22,0,MORTGAGE,0
17000,0.0721,credit_card,A,150000.0,0.39899999999999997,4 years,8.26,0,RENT,0
5600,0.1894,medical,D,63000.0,0.778,10+ years,34.19,0,OWN,0
10000,0.2235,debt_consolidation,D,35000.0,0.5870000000000001,2 years,24.76,0,MORTGAGE,0
35000,0.1155,debt_consolidation,B,129000.0,0.843,7 years,37.28,1,MORTGAGE,0
